removed_core,frac,error_1,error_0.2,error_0.1,std_10,std_2.0,std_1.0,core,count,degree,clustering,components
5,0,0.0015702453079702657,0.006159931402904789,0.040793928335970182,0.0,0.0,0.0,1,1766,0.03397508493771234,0.0,1736
5,0,0.0015702453079702657,0.006159931402904789,0.040793928335970182,0.0,0.0,0.0,2,894,0.11185682326621924,0.0,844
5,0,0.0015702453079702657,0.006159931402904789,0.040793928335970182,0.0,0.0,0.0,3,590,0.1864406779661017,0.0,535
5,0,0.0015702453079702657,0.006159931402904789,0.040793928335970182,0.0,0.0,0.0,4,510,0.788235294117647,0.0,309
5,0,0.0015702453079702657,0.006159931402904789,0.040793928335970182,0.0,0.0,0.0,5,2090,7.695693779904306,0.009830101006060866,3
5,0,0.0015702453079702657,0.006159931402904789,0.040793928335970182,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,0,0.0015702453079702657,0.006159931402904789,0.040793928335970182,0.0,0.0,0.0,7,40,1.45,0.0,17
5,0,0.0015702453079702657,0.006159931402904789,0.040793928335970182,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,0,0.0015702453079702657,0.006159931402904789,0.040793928335970182,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,0,0.0015702453079702657,0.006159931402904789,0.040793928335970182,0.0,0.0,0.0,10,268,16.955223880597014,0.11332186615864372,1
5,2,0.00080928899523870874,0.0069189565067582616,0.036975163763182363,0.0,0.0,0.0,1,1769,0.035048049745618995,0.0,1738
5,2,0.00080928899523870874,0.0069189565067582616,0.036975163763182363,0.0,0.0,0.0,2,891,0.10998877665544332,0.0,842
5,2,0.00080928899523870874,0.0069189565067582616,0.036975163763182363,0.0,0.0,0.0,3,601,0.23960066555740434,0.0,529
5,2,0.00080928899523870874,0.0069189565067582616,0.036975163763182363,0.0,0.0,0.0,4,518,0.8532818532818532,0.0,297
5,2,0.00080928899523870874,0.0069189565067582616,0.036975163763182363,0.0,0.0,0.0,5,2006,7.530408773678963,0.009963333682447246,3
5,2,0.00080928899523870874,0.0069189565067582616,0.036975163763182363,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,2,0.00080928899523870874,0.0069189565067582616,0.036975163763182363,0.0,0.0,0.0,7,40,1.45,0.0,17
5,2,0.00080928899523870874,0.0069189565067582616,0.036975163763182363,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,2,0.00080928899523870874,0.0069189565067582616,0.036975163763182363,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,2,0.00080928899523870874,0.0069189565067582616,0.036975163763182363,0.0,0.0,0.0,10,268,16.955223880597014,0.11332186615864372,1
5,4,0.0011736177578529571,0.0106870762607751,0.045441988155393388,0.0,0.0,0.0,1,1770,0.03502824858757062,0.0,1739
5,4,0.0011736177578529571,0.0106870762607751,0.045441988155393388,0.0,0.0,0.0,2,890,0.11235955056179775,0.0,840
5,4,0.0011736177578529571,0.0106870762607751,0.045441988155393388,0.0,0.0,0.0,3,595,0.25210084033613445,0.0,520
5,4,0.0011736177578529571,0.0106870762607751,0.045441988155393388,0.0,0.0,0.0,4,536,0.996268656716418,0.002798507462686567,270
5,4,0.0011736177578529571,0.0106870762607751,0.045441988155393388,0.0,0.0,0.0,5,1909,7.397590361445783,0.009679555995264386,3
5,4,0.0011736177578529571,0.0106870762607751,0.045441988155393388,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,4,0.0011736177578529571,0.0106870762607751,0.045441988155393388,0.0,0.0,0.0,7,40,1.45,0.0,17
5,4,0.0011736177578529571,0.0106870762607751,0.045441988155393388,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,4,0.0011736177578529571,0.0106870762607751,0.045441988155393388,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,4,0.0011736177578529571,0.0106870762607751,0.045441988155393388,0.0,0.0,0.0,10,268,16.955223880597014,0.11332186615864372,1
5,6,0.0016965990212278132,0.0050153886142124014,0.043429299430067091,0.0,0.0,0.0,1,1764,0.03854875283446712,0.0,1730
5,6,0.0016965990212278132,0.0050153886142124014,0.043429299430067091,0.0,0.0,0.0,2,893,0.1187010078387458,0.0,840
5,6,0.0016965990212278132,0.0050153886142124014,0.043429299430067091,0.0,0.0,0.0,3,603,0.3150912106135987,0.0,508
5,6,0.0016965990212278132,0.0050153886142124014,0.043429299430067091,0.0,0.0,0.0,4,534,1.0861423220973783,0.00268414481897628,247
5,6,0.0016965990212278132,0.0050153886142124014,0.043429299430067091,0.0,0.0,0.0,5,1846,7.23726977248104,0.010045606351115413,3
5,6,0.0016965990212278132,0.0050153886142124014,0.043429299430067091,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,6,0.0016965990212278132,0.0050153886142124014,0.043429299430067091,0.0,0.0,0.0,7,40,1.45,0.0,17
5,6,0.0016965990212278132,0.0050153886142124014,0.043429299430067091,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,6,0.0016965990212278132,0.0050153886142124014,0.043429299430067091,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,6,0.0016965990212278132,0.0050153886142124014,0.043429299430067091,0.0,0.0,0.0,10,268,16.955223880597014,0.11332186615864372,1
5,8,0.0014577796085022904,0.020540539382134865,0.051328772609122629,0.0,0.0,0.0,1,1779,0.050590219224283306,0.0,1734
5,8,0.0014577796085022904,0.020540539382134865,0.051328772609122629,0.0,0.0,0.0,2,894,0.1029082774049217,0.0,848
5,8,0.0014577796085022904,0.020540539382134865,0.051328772609122629,0.0,0.0,0.0,3,596,0.2684563758389262,0.0,516
5,8,0.0014577796085022904,0.020540539382134865,0.051328772609122629,0.0,0.0,0.0,4,559,1.2128801431127012,0.0,223
5,8,0.0014577796085022904,0.020540539382134865,0.051328772609122629,0.0,0.0,0.0,5,1749,7.063464837049743,0.01149227345591809,3
5,8,0.0014577796085022904,0.020540539382134865,0.051328772609122629,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,8,0.0014577796085022904,0.020540539382134865,0.051328772609122629,0.0,0.0,0.0,7,40,1.45,0.0,17
5,8,0.0014577796085022904,0.020540539382134865,0.051328772609122629,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,8,0.0014577796085022904,0.020540539382134865,0.051328772609122629,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,8,0.0014577796085022904,0.020540539382134865,0.051328772609122629,0.0,0.0,0.0,10,268,16.955223880597014,0.11332186615864372,1
5,10,0.0016298974635187515,0.0082075110523059415,0.054894609057027331,0.0,0.0,0.0,1,1730,0.03699421965317919,0.0,1698
5,10,0.0016298974635187515,0.0082075110523059415,0.054894609057027331,0.0,0.0,0.0,2,914,0.12035010940919037,0.0,859
5,10,0.0016298974635187515,0.0082075110523059415,0.054894609057027331,0.0,0.0,0.0,3,608,0.3223684210526316,0.0,510
5,10,0.0016298974635187515,0.0082075110523059415,0.054894609057027331,0.0,0.0,0.0,4,598,1.3478260869565217,0.004738015607580825,207
5,10,0.0016298974635187515,0.0082075110523059415,0.054894609057027331,0.0,0.0,0.0,5,1644,6.923357664233577,0.011560570588842365,3
5,10,0.0016298974635187515,0.0082075110523059415,0.054894609057027331,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,10,0.0016298974635187515,0.0082075110523059415,0.054894609057027331,0.0,0.0,0.0,7,40,1.45,0.0,17
5,10,0.0016298974635187515,0.0082075110523059415,0.054894609057027331,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,10,0.0016298974635187515,0.0082075110523059415,0.054894609057027331,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,10,0.0016298974635187515,0.0082075110523059415,0.054894609057027331,0.0,0.0,0.0,10,268,16.955223880597014,0.11332186615864372,1
5,12,0.0013212178325073224,0.019192273419924702,0.048124491691601816,0.0,0.0,0.0,1,1760,0.03409090909090909,0.0,1730
5,12,0.0013212178325073224,0.019192273419924702,0.048124491691601816,0.0,0.0,0.0,2,911,0.14928649835345773,0.0,843
5,12,0.0013212178325073224,0.019192273419924702,0.048124491691601816,0.0,0.0,0.0,3,575,0.35130434782608694,0.0,474
5,12,0.0013212178325073224,0.019192273419924702,0.048124491691601816,0.0,0.0,0.0,4,604,1.4172185430463575,0.0,191
5,12,0.0013212178325073224,0.019192273419924702,0.048124491691601816,0.0,0.0,0.0,5,1577,6.726696258719087,0.009497898277049414,4
5,12,0.0013212178325073224,0.019192273419924702,0.048124491691601816,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,12,0.0013212178325073224,0.019192273419924702,0.048124491691601816,0.0,0.0,0.0,7,40,1.45,0.0,17
5,12,0.0013212178325073224,0.019192273419924702,0.048124491691601816,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,12,0.0013212178325073224,0.019192273419924702,0.048124491691601816,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,12,0.0013212178325073224,0.019192273419924702,0.048124491691601816,0.0,0.0,0.0,10,268,16.955223880597014,0.11332186615864372,1
5,14,0.00089301203476753628,0.022625936754315377,0.048770185418342646,0.0,0.0,0.0,1,1777,0.038266741699493526,0.0,1743
5,14,0.00089301203476753628,0.022625936754315377,0.048770185418342646,0.0,0.0,0.0,2,901,0.13984461709211987,0.0,838
5,14,0.00089301203476753628,0.022625936754315377,0.048770185418342646,0.0,0.0,0.0,3,621,0.47987117552334946,0.0,472
5,14,0.00089301203476753628,0.022625936754315377,0.048770185418342646,0.0,0.0,0.0,4,646,1.7461300309597523,0.005521155830753354,131
5,14,0.00089301203476753628,0.022625936754315377,0.048770185418342646,0.0,0.0,0.0,5,1400,6.5685714285714285,0.012344263843434565,4
5,14,0.00089301203476753628,0.022625936754315377,0.048770185418342646,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,14,0.00089301203476753628,0.022625936754315377,0.048770185418342646,0.0,0.0,0.0,7,40,1.45,0.0,17
5,14,0.00089301203476753628,0.022625936754315377,0.048770185418342646,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,14,0.00089301203476753628,0.022625936754315377,0.048770185418342646,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,14,0.00089301203476753628,0.022625936754315377,0.048770185418342646,0.0,0.0,0.0,10,268,16.955223880597014,0.1133218661586437,1
5,16,0.0012898929623841892,0.035150595238090818,0.044814697740980763,0.0,0.0,0.0,1,1755,0.043304843304843306,0.0,1717
5,16,0.0012898929623841892,0.035150595238090818,0.044814697740980763,0.0,0.0,0.0,2,877,0.16419612314709237,0.0,805
5,16,0.0012898929623841892,0.035150595238090818,0.044814697740980763,0.0,0.0,0.0,3,612,0.434640522875817,0.0,479
5,16,0.0012898929623841892,0.035150595238090818,0.044814697740980763,0.0,0.0,0.0,4,662,1.646525679758308,0.0,152
5,16,0.0012898929623841892,0.035150595238090818,0.044814697740980763,0.0,0.0,0.0,5,1356,6.337758112094395,0.012441154878447682,4
5,16,0.0012898929623841892,0.035150595238090818,0.044814697740980763,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,16,0.0012898929623841892,0.035150595238090818,0.044814697740980763,0.0,0.0,0.0,7,40,1.45,0.0,17
5,16,0.0012898929623841892,0.035150595238090818,0.044814697740980763,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,16,0.0012898929623841892,0.035150595238090818,0.044814697740980763,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,16,0.0012898929623841892,0.035150595238090818,0.044814697740980763,0.0,0.0,0.0,10,268,16.955223880597014,0.1133218661586437,1
5,18,0.0013373400955589473,0.04281658049288193,0.059554912564025939,0.0,0.0,0.0,1,1767,0.04187889077532541,0.0,1730
5,18,0.0013373400955589473,0.04281658049288193,0.059554912564025939,0.0,0.0,0.0,2,872,0.14220183486238533,0.0,810
5,18,0.0013373400955589473,0.04281658049288193,0.059554912564025939,0.0,0.0,0.0,3,612,0.46405228758169936,0.0,470
5,18,0.0013373400955589473,0.04281658049288193,0.059554912564025939,0.0,0.0,0.0,4,810,2.254320987654321,0.0071722516166960616,75
5,18,0.0013373400955589473,0.04281658049288193,0.059554912564025939,0.0,0.0,0.0,5,1126,5.975133214920071,0.013161095628967317,4
5,18,0.0013373400955589473,0.04281658049288193,0.059554912564025939,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,18,0.0013373400955589473,0.04281658049288193,0.059554912564025939,0.0,0.0,0.0,7,40,1.45,0.0,17
5,18,0.0013373400955589473,0.04281658049288193,0.059554912564025939,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,18,0.0013373400955589473,0.04281658049288193,0.059554912564025939,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,18,0.0013373400955589473,0.04281658049288193,0.059554912564025939,0.0,0.0,0.0,10,268,16.955223880597014,0.11332186615864372,1
